[20:32:28 083]:   Thread start. id=15068
[21:18:51 061]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 069]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 101]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 109]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 154]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 174]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 186]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 198]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 227]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 242]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 267]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 278]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 308]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 322]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 344]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 355]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 385]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 394]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 425]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 433]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 466]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 473]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 502]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 520]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 546]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 555]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 585]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 593]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 632]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 648]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 678]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 694]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 707]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 724]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 746]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 756]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 787]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 797]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 825]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 835]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 864]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 875]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 905]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 916]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 948]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 956]:   After getRealTimeImageTemperature in DataDeal
[21:18:51 984]:   Before getRealTimeImageTemperature in DataDeal
[21:18:51 992]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 025]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 033]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 064]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 072]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 107]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 117]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 141]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 151]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 184]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 194]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 235]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 256]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 303]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 312]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 344]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 352]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 384]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 393]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 419]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 427]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 465]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 486]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 505]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 518]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 543]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 550]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 590]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 610]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 627]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 636]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 668]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 689]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 705]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 717]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 748]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 760]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 788]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 800]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 829]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 840]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 868]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 880]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 909]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 920]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 946]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 958]:   After getRealTimeImageTemperature in DataDeal
[21:18:52 987]:   Before getRealTimeImageTemperature in DataDeal
[21:18:52 999]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 028]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 040]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 069]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 081]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 105]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 118]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 147]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 158]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 187]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 200]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 231]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 246]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 265]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 277]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 308]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 322]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 347]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 354]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 382]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 390]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 430]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 450]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 466]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 480]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 501]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 509]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 550]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 570]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 584]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 593]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 619]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 629]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 662]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 681]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 703]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 713]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 744]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 762]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 788]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 800]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 826]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 834]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 867]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 879]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 905]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 918]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 945]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 958]:   After getRealTimeImageTemperature in DataDeal
[21:18:53 984]:   Before getRealTimeImageTemperature in DataDeal
[21:18:53 993]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 025]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 033]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 061]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 069]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 101]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 109]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 145]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 169]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 179]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 189]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 222]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 234]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 262]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 272]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 311]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 322]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 343]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 351]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 382]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 390]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 425]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 433]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 459]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 467]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 515]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 535]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 552]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 563]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 582]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 590]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 628]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 649]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 666]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 677]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 713]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 725]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 747]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 759]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 782]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 791]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 823]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 831]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 865]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 873]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 900]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 908]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 946]:   Before getRealTimeImageTemperature in DataDeal
[21:18:54 954]:   After getRealTimeImageTemperature in DataDeal
[21:18:54 991]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 010]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 033]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 046]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 067]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 078]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 102]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 114]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 148]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 159]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 184]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 195]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 225]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 239]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 267]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 278]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 305]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 314]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 345]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 353]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 381]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 389]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 420]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 428]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 477]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 493]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 504]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 515]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 545]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 556]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 591]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 611]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 629]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 636]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 662]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 670]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 706]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 726]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 749]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 764]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 790]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 802]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 822]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 830]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 860]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 867]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 907]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 915]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 943]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 955]:   After getRealTimeImageTemperature in DataDeal
[21:18:55 984]:   Before getRealTimeImageTemperature in DataDeal
[21:18:55 996]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 027]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 038]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 067]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 076]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 102]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 111]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 144]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 152]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 183]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 191]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 219]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 227]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 259]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 268]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 307]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 316]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 344]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 352]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 383]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 391]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 427]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 449]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 461]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 476]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 500]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 509]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 544]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 562]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 582]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 592]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 626]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 634]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 664]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 671]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 705]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 713]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 748]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 756]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 782]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 792]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 823]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 830]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 862]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 870]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 904]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 912]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 939]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 947]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 981]:   Before getRealTimeImageTemperature in DataDeal
[21:18:56 985]:   Send msg OK.[nMsgType=1048, nMsgId=4748] in ServiceCore::msgToDataCoreAndWaitForResultSessionId
[21:18:56 985]:   Before DataCore::msgToDataCoreAndWaitForResult
[21:18:56 989]:   After getRealTimeImageTemperature in DataDeal
[21:18:56 990]:   m_DownloadCmdRtnEvent.setEvent(); at nType=1048
[21:18:56 990]:   wait msg result in time. [nMsgType=1048]
[21:18:56 990]:   After DataCore::msgToDataCoreAndWaitForResult
[21:18:57 026]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 034]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 062]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 070]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 104]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 112]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 146]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 165]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 180]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 190]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 220]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 232]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 262]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 272]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 299]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 313]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 339]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 347]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 386]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 394]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 421]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 430]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 462]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 470]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 501]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 509]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 542]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 550]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 576]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 584]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 629]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 650]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 666]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 677]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 702]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 711]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 758]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 781]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 823]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 844]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 864]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 887]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 904]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 916]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 946]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 968]:   After getRealTimeImageTemperature in DataDeal
[21:18:57 982]:   Before getRealTimeImageTemperature in DataDeal
[21:18:57 995]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 021]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 030]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 060]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 067]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 108]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 128]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 146]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 160]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 188]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 201]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 224]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 240]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 264]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 273]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 305]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 316]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 345]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 352]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 382]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 390]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 421]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 430]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 466]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 491]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 499]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 510]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 540]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 548]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 581]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 591]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 622]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 630]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 663]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 671]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 707]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 726]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 748]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 763]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 780]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 791]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 821]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 831]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 862]:   Send msg OK.[nMsgType=1048, nMsgId=4798] in ServiceCore::msgToDataCoreAndWaitForResultSessionId
[21:18:58 862]:   Before DataCore::msgToDataCoreAndWaitForResult
[21:18:58 863]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 873]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 874]:   m_DownloadCmdRtnEvent.setEvent(); at nType=1048
[21:18:58 874]:   wait msg result in time. [nMsgType=1048]
[21:18:58 874]:   After DataCore::msgToDataCoreAndWaitForResult
[21:18:58 907]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 917]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 943]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 953]:   After getRealTimeImageTemperature in DataDeal
[21:18:58 984]:   Before getRealTimeImageTemperature in DataDeal
[21:18:58 995]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 027]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 035]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 062]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 072]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 101]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 110]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 148]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 157]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 180]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 190]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 221]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 231]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 264]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 272]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 307]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 316]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 341]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 350]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 381]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 390]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 423]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 431]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 462]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 470]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 503]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 511]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 548]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 564]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 590]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 604]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 628]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 638]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 662]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 673]:   After getRealTimeImageTemperature in DataDeal
[21:18:59 705]:   Before getRealTimeImageTemperature in DataDeal
[21:18:59 716]:   After getRealTimeImageTemperature in DataDeal
